Step,Load
1480.00,3.40
1481.00,2.65
1482.00,3.53
1483.00,4.03
1484.00,4.03
1485.00,3.15
1485.00,3.78
1486.00,3.90
1487.00,2.65
1488.00,2.65
1489.00,4.28
1490.00,3.53
1491.00,2.28
1492.00,4.40
1493.00,4.90
1494.00,3.65
1495.00,4.53
1496.00,4.53
1497.00,5.03
1498.00,4.03
1498.00,4.15
1499.00,5.28
1500.00,5.28
1501.00,4.15
1502.00,5.40
1503.00,4.65
1504.00,4.40
1505.00,5.40
1506.00,5.28
1507.00,5.03
1508.00,5.03
1509.00,5.90
1510.00,6.65
1511.00,5.28
1511.00,6.28
1512.00,6.28
1513.00,6.65
1514.00,6.15
1515.00,7.40
1516.00,6.28
1517.00,6.15
1518.00,7.65
1519.00,7.03
1520.00,7.03
1521.00,5.90
1522.00,6.78
1523.00,7.03
1524.00,6.53
1524.00,6.53
1525.00,7.78
1526.00,7.40
1527.00,7.03
1528.00,8.78
1529.00,7.78
1530.00,7.28
1531.00,8.15
1532.00,8.15
1533.00,8.15
1534.00,7.40
1535.00,8.03
1536.00,8.40
1537.00,7.90
1537.00,7.90
1538.00,8.65
1539.00,8.40
1540.00,9.53
1541.00,9.65
1542.00,9.28
1543.00,9.53
1544.00,9.53
1545.00,10.03
1546.00,9.78
1547.00,9.40
1548.00,9.90
1549.00,10.15
1550.00,10.03
1550.00,10.03
1551.00,9.78
1552.00,8.53
1553.00,10.78
1554.00,10.78
1555.00,9.28
1556.00,9.28
1557.00,10.78
1558.00,11.78
1559.00,9.78
1560.00,11.03
1561.00,11.53
1562.00,10.78
1563.00,10.65
1563.00,10.65
1564.00,11.65
1565.00,10.40
1566.00,11.78
1567.00,11.78
1568.00,11.78
1569.00,11.28
1570.00,11.40
1571.00,12.15
1572.00,11.90
1573.00,12.65
1574.00,12.90
1575.00,12.65
1576.00,12.65
1576.00,12.65
1577.00,13.40
1578.00,12.15
1579.00,13.90
1580.00,13.90
1581.00,12.65
1582.00,12.40
1583.00,13.28
1584.00,13.53
1585.00,12.65
1586.00,13.15
1587.00,14.15
1588.00,14.15
1589.00,13.28
1589.00,13.78
1590.00,14.40
1591.00,13.15
1592.00,13.15
1593.00,14.90
1594.00,13.78
1595.00,12.90
1596.00,14.53
1597.00,14.40
1598.00,13.65
1599.00,14.78
1600.00,14.78
1601.00,15.15
1602.00,14.28
1602.00,14.65
1603.00,14.65
1604.00,15.78
1605.00,15.03
1606.00,16.15
1607.00,15.28
1608.00,15.03
1609.00,16.28
1610.00,15.65
1611.00,15.03
1612.00,15.03
1613.00,16.15
1614.00,16.40
1615.00,15.15
1615.00,15.15
1616.00,16.53
1617.00,16.03
1618.00,15.40
1619.00,17.40
1620.00,16.15
1621.00,16.03
1622.00,17.65
1623.00,16.65
1624.00,16.65
1625.00,15.90
1626.00,17.15
1627.00,16.65
1628.00,15.78
1628.00,15.78
1629.00,17.53
1630.00,16.78
1631.00,16.53
1632.00,18.28
1633.00,17.65
1634.00,16.90
1635.00,18.28
1636.00,18.28
1637.00,18.40
1638.00,17.78
1639.00,18.15
1640.00,18.65
1641.00,17.90
1641.00,17.90
1642.00,18.65
1643.00,17.78
1644.00,19.03
1645.00,19.15
1646.00,18.53
1647.00,18.53
1648.00,18.65
1649.00,19.15
1650.00,18.40
1651.00,18.65
1652.00,19.53
1653.00,19.53
1654.00,19.28
1654.00,19.28
1655.00,19.53
1656.00,18.28
1657.00,20.03
1658.00,19.65
1659.00,19.65
1660.00,18.40
1661.00,19.90
1662.00,20.15
1663.00,18.90
1664.00,20.28
1665.00,20.65
1666.00,19.90
1667.00,20.28
1667.00,20.28
1668.00,21.40
1669.00,20.15
1670.00,21.53
1671.00,21.53
1672.00,21.15
1673.00,20.40
1674.00,21.03
1675.00,21.28
1676.00,20.78
1677.00,21.53
1678.00,22.28
1679.00,22.28
1680.00,21.28
1680.00,21.53
1681.00,21.90
1682.00,21.28
1683.00,21.28
1684.00,22.90
1685.00,21.78
1686.00,21.40
1687.00,22.65
1688.00,22.15
1689.00,21.65
1690.00,22.53
1691.00,22.53
1692.00,22.28
1693.00,21.90
1693.00,22.78
1694.00,22.90
1695.00,22.90
1696.00,22.03
1697.00,24.15
1698.00,22.90
1699.00,22.53
1700.00,24.28
1701.00,24.28
1702.00,23.28
1703.00,23.28
1704.00,24.03
1705.00,24.40
1706.00,22.90
1706.00,23.65
1707.00,23.65
1708.00,24.40
1709.00,23.90
1710.00,25.03
1711.00,24.40
1712.00,24.40
1713.00,24.78
1714.00,24.65
1715.00,24.65
1716.00,24.40
1717.00,25.28
1718.00,25.15
1719.00,24.40
1719.00,24.40
1720.00,24.90
1721.00,24.53
1722.00,24.65
1723.00,25.78
1724.00,24.53
1725.00,25.53
1726.00,26.40
1727.00,26.40
1728.00,25.40
1729.00,25.53
1730.00,26.28
1731.00,26.15
1732.00,25.90
1732.00,25.90
1733.00,27.03
1734.00,25.78
1735.00,26.28
1736.00,27.53
1737.00,26.15
1738.00,26.28
1739.00,26.28
1740.00,27.15
1741.00,26.78
1742.00,26.78
1743.00,27.53
1744.00,27.65
1745.00,27.03
1745.00,27.03
1746.00,27.40
1747.00,26.90
1748.00,28.03
1749.00,28.15
1750.00,27.03
1751.00,27.03
1752.00,27.40
1753.00,27.53
1754.00,27.15
1755.00,27.65
1756.00,28.03
1757.00,28.40
1758.00,28.40
1758.00,28.40
1759.00,28.40
1760.00,27.53
1761.00,29.90
1762.00,28.78
1763.00,28.78
1764.00,27.65
1765.00,29.40
1766.00,29.40
1767.00,28.15
1768.00,29.53
1769.00,30.03
1770.00,29.03
1771.00,29.03
1771.00,28.90
1772.00,30.53
1773.00,29.53
1774.00,30.40
1775.00,30.40
1776.00,29.90
1777.00,29.40
1778.00,29.53
1779.00,30.15
1780.00,29.53
1781.00,30.28
1782.00,30.65
1783.00,30.65
1784.00,29.65
1784.00,29.65
1785.00,30.40
1786.00,30.40
1787.00,29.78
1788.00,31.15
1789.00,30.28
1790.00,30.53
1791.00,31.28
1792.00,31.40
1793.00,30.78
1794.00,31.53
1795.00,31.53
1796.00,31.40
1797.00,30.78
1797.00,31.53
1798.00,31.53
1799.00,31.78
1800.00,31.03
1801.00,32.53
1802.00,31.65
1803.00,31.15
1804.00,32.53
1805.00,33.15
1806.00,31.90
1807.00,31.90
1808.00,32.53
1809.00,32.65
1810.00,31.28
1811.00,32.15
1811.00,32.15
1812.00,33.15
1813.00,31.53
1814.00,33.03
1815.00,33.78
1816.00,31.90
1817.00,32.28
1818.00,33.90
1819.00,33.90
1820.00,32.28
1821.00,32.53
1822.00,34.03
1823.00,33.03
1824.00,33.28
1824.00,33.28
1825.00,34.28
1826.00,32.53
1827.00,33.90
1828.00,34.78
1829.00,33.28
1830.00,33.28
1831.00,33.40
1832.00,34.90
1833.00,33.90
1834.00,33.78
1835.00,34.78
1836.00,35.15
1837.00,34.78
1837.00,34.78
1838.00,35.53
1839.00,33.90
1840.00,35.40
1841.00,35.15
1842.00,35.15
1843.00,33.90
1844.00,34.28
1845.00,35.40
1846.00,34.78
1847.00,34.78
1848.00,35.78
1849.00,35.40
1849.00,35.40
1850.00,34.90
1851.00,34.90
1852.00,37.28
1853.00,35.65
1854.00,35.65
1855.00,35.28
1856.00,36.78
1857.00,35.90
1858.00,35.28
1859.00,36.53
1860.00,36.78
1861.00,36.15
1862.00,37.03
1862.00,37.03
1863.00,37.15
1864.00,35.65
1865.00,38.15
1866.00,38.15
1867.00,37.40
1868.00,35.90
1869.00,37.90
1870.00,38.28
1871.00,36.65
1872.00,37.15
1873.00,38.28
1874.00,38.28
1875.00,36.40
1875.00,36.78
1876.00,38.28
1877.00,37.40
1878.00,37.40
1879.00,37.90
1880.00,37.78
1881.00,37.28
1882.00,37.78
1883.00,38.40
1884.00,38.03
1885.00,38.40
1886.00,38.40
1887.00,38.78
1888.00,38.03
1888.00,38.03
1889.00,38.65
1890.00,38.65
1891.00,38.03
1892.00,39.40
1893.00,38.53
1894.00,38.65
1895.00,39.53
1896.00,39.53
1897.00,39.15
1898.00,39.15
1899.00,39.65
1900.00,39.78
1901.00,39.28
1901.00,40.28
1902.00,40.28
1903.00,39.53
1904.00,39.03
1905.00,40.28
1906.00,39.65
1907.00,38.65
1908.00,40.53
1909.00,40.78
1910.00,40.78
1911.00,39.03
1912.00,40.40
1913.00,40.40
1914.00,39.40
1914.00,39.40
1915.00,40.53
1916.00,40.78
1917.00,40.40
1918.00,41.15
1919.00,40.40
1920.00,40.65
1921.00,40.90
1922.00,40.90
1923.00,40.53
1924.00,40.40
1925.00,41.15
1926.00,41.53
1927.00,41.28
1927.00,41.28
1928.00,42.28
1929.00,40.90
1930.00,42.28
1931.00,42.78
1932.00,41.15
1933.00,41.90
1934.00,41.90
1935.00,42.53
1936.00,41.03
1937.00,41.15
1938.00,41.90
1939.00,41.78
1940.00,41.65
1940.00,41.65
1941.00,43.03
1942.00,41.28
1943.00,42.78
1944.00,43.28
1945.00,41.53
1946.00,41.53
1947.00,42.03
1948.00,43.28
1949.00,42.03
1950.00,42.65
1951.00,43.28
1952.00,42.90
1953.00,42.53
1953.00,42.53
1954.00,43.40
1955.00,42.40
1956.00,44.03
1957.00,43.90
1958.00,43.90
1959.00,43.03
1960.00,43.65
1961.00,44.40
1962.00,43.78
1963.00,43.90
1964.00,44.53
1965.00,44.03
1966.00,44.03
1966.00,43.90
1967.00,43.78
1968.00,43.03
1969.00,44.78
1970.00,44.78
1971.00,43.65
1972.00,43.03
1973.00,44.78
1974.00,44.78
1975.00,44.15
1976.00,44.65
1977.00,45.28
1978.00,45.28
1979.00,44.03
1979.00,44.40
1980.00,45.28
1981.00,44.28
1982.00,44.28
1983.00,45.28
1984.00,44.78
1985.00,44.15
1986.00,45.28
1987.00,45.53
1988.00,45.40
1989.00,45.78
1990.00,45.78
1991.00,45.90
1992.00,45.28
1992.00,46.03
1993.00,46.03
1994.00,46.28
1995.00,45.53
1996.00,46.78
1997.00,46.15
1998.00,45.28
1999.00,46.40
2000.00,46.53
2001.00,45.15
2002.00,45.15
2003.00,46.03
2004.00,46.78
2005.00,45.90
2005.00,45.90
2006.00,46.90
2007.00,46.65
2008.00,46.28
2009.00,47.40
2010.00,46.78
2011.00,46.28
2012.00,47.40
2013.00,47.03
2014.00,47.03
2015.00,46.40
2016.00,46.90
2017.00,47.15
2018.00,46.78
2018.00,46.78
2019.00,47.53
2020.00,47.65
2021.00,48.03
2022.00,48.65
2023.00,47.53
2024.00,47.90
2025.00,48.78
2026.00,48.78
2027.00,47.53
2028.00,47.78
2029.00,48.28
2030.00,48.53
2031.00,47.78
2031.00,47.78
2032.00,48.40
2033.00,46.90
2034.00,48.78
2035.00,49.28
2036.00,47.90
2037.00,47.90
2038.00,48.90
2039.00,49.65
2040.00,48.03
2041.00,48.53
2042.00,49.28
2043.00,48.53
2044.00,48.78
2044.00,48.78
2045.00,49.78
2046.00,47.53
2047.00,49.40
2048.00,50.15
2049.00,50.15
2050.00,48.40
2051.00,48.78
2052.00,50.28
2053.00,49.65
2054.00,49.65
2055.00,50.53
2056.00,50.53
2057.00,49.65
2057.00,49.65
2058.00,50.53
2059.00,49.53
2060.00,50.78
2061.00,50.78
2062.00,50.40
2063.00,49.78
2064.00,49.90
2065.00,50.40
2066.00,50.03
2067.00,50.28
2068.00,51.28
2069.00,50.78
2070.00,50.78
2070.00,50.65
2071.00,50.90
2072.00,50.40
2073.00,50.40
2074.00,51.53
2075.00,50.65
2076.00,49.65
2077.00,51.28
2078.00,51.78
2079.00,50.40
2080.00,51.53
2081.00,51.53
2082.00,51.90
2083.00,50.78
2083.00,51.40
2084.00,52.40
2085.00,52.40
2086.00,51.65
2087.00,52.53
2088.00,52.28
2089.00,51.28
2090.00,52.28
2091.00,52.78
2092.00,51.65
2093.00,51.65
2094.00,52.53
2095.00,52.53
2096.00,51.53
2096.00,52.03
2097.00,52.03
2098.00,52.53
2099.00,52.03
2100.00,53.03
2101.00,53.03
2102.00,52.65
2103.00,53.40
2104.00,52.90
2105.00,52.90
2106.00,52.28
2107.00,52.78
2108.00,52.65
2109.00,52.65
2110.00,53.40
2110.00,53.40
2111.00,53.28
2112.00,52.03
2113.00,54.15
2114.00,54.90
2115.00,52.53
2116.00,53.78
2117.00,53.78
2118.00,55.78
2119.00,52.90
2120.00,53.40
2121.00,54.90
2122.00,54.15
2123.00,53.40
2123.00,53.40
2124.00,55.40
2125.00,53.53
2126.00,54.65
2127.00,55.15
2128.00,54.28
2129.00,54.28
2130.00,53.78
2131.00,54.90
2132.00,54.90
2133.00,54.65
2134.00,55.28
2135.00,55.28
2136.00,54.28
2136.00,54.28
2137.00,54.90
2138.00,54.03
2139.00,55.53
2140.00,54.90
2141.00,54.90
2142.00,54.90
2143.00,55.53
2144.00,55.65
2145.00,55.40
2146.00,55.90
2147.00,56.40
2148.00,56.03
2149.00,56.03
2149.00,56.40
2150.00,56.53
2151.00,55.15
2152.00,57.53
2153.00,57.53
2154.00,56.15
2155.00,55.28
2156.00,56.78
2157.00,57.28
2158.00,56.15
2159.00,56.78
2160.00,57.40
2161.00,57.40
2162.00,56.28
2162.00,56.40
2163.00,57.53
2164.00,56.90
2165.00,56.90
2166.00,57.53
2167.00,57.15
2168.00,56.40
2169.00,57.15
2170.00,57.40
2171.00,56.78
2172.00,57.65
2173.00,57.65
2174.00,57.90
2175.00,57.03
2175.00,57.53
2176.00,58.15
2177.00,58.15
2178.00,57.40
2179.00,58.90
2180.00,58.15
2181.00,57.90
2182.00,59.40
2183.00,58.78
2184.00,57.65
2185.00,57.65
2186.00,59.15
2187.00,58.90
2188.00,57.78
2188.00,59.40
2189.00,59.40
2190.00,59.65
2191.00,58.03
2192.00,59.90
2193.00,59.53
2194.00,58.15
2195.00,59.65
2196.00,60.03
2197.00,60.03
2198.00,58.78
2199.00,59.28
2200.00,59.65
2201.00,58.65
2201.00,58.65
2202.00,59.03
2203.00,59.53
2204.00,59.78
2205.00,60.28
2206.00,59.90
2207.00,60.03
2208.00,60.65
2209.00,60.65
2210.00,60.15
2211.00,60.03
2212.00,60.65
2213.00,60.53
2214.00,60.78
2214.00,60.78
2215.00,60.90
2216.00,59.53
2217.00,61.40
2218.00,61.78
2219.00,60.15
2220.00,60.90
2221.00,60.90
2222.00,62.53
2223.00,60.65
2224.00,61.03
2225.00,62.03
2226.00,61.15
2227.00,60.90
2227.00,60.90
2228.00,62.40
2229.00,60.65
2230.00,61.90
2231.00,62.15
2232.00,62.15
2233.00,61.53
2234.00,61.28
2235.00,62.03
2236.00,61.53
2237.00,62.28
2238.00,63.03
2239.00,62.40
2240.00,62.65
2240.00,62.65
2241.00,62.78
2242.00,61.53
2243.00,63.78
2244.00,63.78
2245.00,62.78
2246.00,62.03
2247.00,63.03
2248.00,63.53
2249.00,62.78
2250.00,63.53
2251.00,64.15
2252.00,63.03
2253.00,63.03
2253.00,64.40
2254.00,64.03
2255.00,62.90
2256.00,62.90
2257.00,65.15
2258.00,64.15
2259.00,62.28
2260.00,64.53
2261.00,65.03
2262.00,63.53
2263.00,64.03
2264.00,64.03
2265.00,64.90
2266.00,63.65
2266.00,63.90
2267.00,64.90
2268.00,64.90
2269.00,64.15
2270.00,65.28
2271.00,64.90
2272.00,65.03
2273.00,65.53
2274.00,65.40
2275.00,65.15
2276.00,65.15
2277.00,65.28
2278.00,65.78
2279.00,65.03
2279.00,65.78
2280.00,65.78
2281.00,66.15
2282.00,65.65
2283.00,67.15
2284.00,66.15
2285.00,66.15
2286.00,67.78
2287.00,66.65
2288.00,66.65
2289.00,66.03
2290.00,66.40
2291.00,66.53
2292.00,65.90
2292.00,65.90
2293.00,67.15
2294.00,66.90
2295.00,66.53
2296.00,67.65
2297.00,67.03
2298.00,66.40
2299.00,67.90
2300.00,67.90
2301.00,67.78
2302.00,67.28
2303.00,68.15
2304.00,68.03
2305.00,67.53
2305.00,67.53
2306.00,68.40
2307.00,67.78
2308.00,68.65
2309.00,69.40
2310.00,68.28
2311.00,68.40
2312.00,68.40
2313.00,69.53
2314.00,68.78
2315.00,68.65
2316.00,69.78
2317.00,69.78
2318.00,69.53
2318.00,69.53
2319.00,70.03
2320.00,68.40
2321.00,70.15
2322.00,70.28
2323.00,68.78
2324.00,68.78
2325.00,69.65
2326.00,70.78
2327.00,69.15
2328.00,69.78
2329.00,70.90
2330.00,70.40
2331.00,70.28
2331.00,70.28
2332.00,71.53
2333.00,70.15
2334.00,71.53
2335.00,71.40
2336.00,71.40
2337.00,71.03
2338.00,70.65
2339.00,71.28
2340.00,71.28
2341.00,71.53
2342.00,72.28
2343.00,72.03
2344.00,72.03
2344.00,72.28
2345.00,72.65
2346.00,71.90
2347.00,73.78
2348.00,73.78
2349.00,72.78
2350.00,72.40
2351.00,73.28
2352.00,73.28
2353.00,72.40
2354.00,72.90
2355.00,73.40
2356.00,73.40
2357.00,72.65
2357.00,73.40
2358.00,73.65
2359.00,72.78
2360.00,72.78
2361.00,74.78
2362.00,73.78
2363.00,72.90
2364.00,74.53
2365.00,75.15
2366.00,73.78
2367.00,74.65
2368.00,74.65
2369.00,75.28
2370.00,73.78
2370.00,74.53
2371.00,75.40
2372.00,75.40
2373.00,74.78
2374.00,75.78
2375.00,75.28
2376.00,75.53
2377.00,76.03
2378.00,76.40
2379.00,75.78
2380.00,75.78
2381.00,76.65
2382.00,76.90
2383.00,75.78
2383.00,76.53
2384.00,76.53
2385.00,76.40
2386.00,75.90
2387.00,77.28
2388.00,76.53
2389.00,76.53
2390.00,78.15
2391.00,77.15
2392.00,77.15
2393.00,76.78
2394.00,78.03
2395.00,77.53
2396.00,77.28
2396.00,77.28
2397.00,78.40
2398.00,77.65
2399.00,77.78
2400.00,79.15
2401.00,78.28
2402.00,77.53
2403.00,79.40
2404.00,79.40
2405.00,78.90
2406.00,78.40
2407.00,79.65
2408.00,80.03
2409.00,79.40
2409.00,79.40
2410.00,80.40
2411.00,79.53
2412.00,80.53
2413.00,81.15
2414.00,80.28
2415.00,80.15
2416.00,80.15
2417.00,80.78
2418.00,79.65
2419.00,79.53
2420.00,81.28
2421.00,81.15
2422.00,80.90
2422.00,80.90
2423.00,81.90
2424.00,80.40
2425.00,81.90
2426.00,82.40
2427.00,82.40
2428.00,81.03
2429.00,82.03
2430.00,82.78
2431.00,81.40
2432.00,82.15
2433.00,83.28
2434.00,82.53
2435.00,82.40
2435.00,82.40
2436.00,83.90
2437.00,82.53
2438.00,83.90
2439.00,83.90
2440.00,83.90
2441.00,83.53
2442.00,84.15
2443.00,84.78
2444.00,83.78
2445.00,84.65
2446.00,85.40
2447.00,84.15
2448.00,84.15
2448.00,84.28
2449.00,84.90
2450.00,83.90
2451.00,83.90
2452.00,86.15
2453.00,85.40
2454.00,84.78
2455.00,86.40
2456.00,86.28
2457.00,85.53
2458.00,86.65
2459.00,86.40
2460.00,86.40
2461.00,85.78
2461.00,86.78
2462.00,86.40
2463.00,86.40
2464.00,85.65
2465.00,88.15
2466.00,86.90
2467.00,86.28
2468.00,87.78
2469.00,88.40
2470.00,87.40
2471.00,87.40
2472.00,88.65
2473.00,88.78
2474.00,87.65
2474.00,88.65
2475.00,88.65
2476.00,89.40
2477.00,88.53
2478.00,89.28
2479.00,88.90
2480.00,88.90
2481.00,89.53
2482.00,89.40
2483.00,89.40
2484.00,89.15
2485.00,90.40
2486.00,90.40
2487.00,89.65
2487.00,89.65
2488.00,90.78
2489.00,90.40
2490.00,90.28
2491.00,91.28
2492.00,90.40
2493.00,90.28
2494.00,92.28
2495.00,92.28
2496.00,91.15
2497.00,90.78
2498.00,91.90
2499.00,91.78
2500.00,91.53
2500.00,91.53
2501.00,93.53
2502.00,92.28
2503.00,92.53
2504.00,94.15
2505.00,92.40
2506.00,92.78
2507.00,92.78
2508.00,94.03
2509.00,93.28
2510.00,93.40
2511.00,93.90
2512.00,94.03
2513.00,93.65
2513.00,93.65
2514.00,94.15
2515.00,93.65
2516.00,95.15
2517.00,95.03
2518.00,94.65
2519.00,94.65
2520.00,94.78
2521.00,95.40
2522.00,94.40
2523.00,95.15
2524.00,95.53
2525.00,95.78
2526.00,96.03
2527.00,96.03
2527.00,96.15
2528.00,96.28
2529.00,95.65
2530.00,98.15
2531.00,98.15
2532.00,96.78
2533.00,96.15
2534.00,98.40
2535.00,98.03
2536.00,97.28
2537.00,98.40
2538.00,99.15
2539.00,99.15
2540.00,97.03
2540.00,98.28
2541.00,99.40
2542.00,97.53
2543.00,97.53
2544.00,99.28
2545.00,99.40
2546.00,98.03
2547.00,99.15
2548.00,100.78
2549.00,99.28
2550.00,99.78
2551.00,99.78
2552.00,100.90
2553.00,99.78
2553.00,99.65
2554.00,100.65
2555.00,100.65
2556.00,100.03
2557.00,100.90
2558.00,100.78
2559.00,100.65
2560.00,101.65
2561.00,102.03
2562.00,101.40
2563.00,101.40
2564.00,102.28
2565.00,102.53
2566.00,102.15
2566.00,102.90
2567.00,102.90
2568.00,102.78
2569.00,102.78
2570.00,104.03
2571.00,103.28
2572.00,103.03
2573.00,104.53
2574.00,104.28
2575.00,104.28
2576.00,102.90
2577.00,104.65
2578.00,104.53
2579.00,103.90
2579.00,103.90
2580.00,105.28
2581.00,105.03
2582.00,105.28
2583.00,105.90
2584.00,105.53
2585.00,105.53
2586.00,106.03
2587.00,106.03
2588.00,105.53
2589.00,105.65
2590.00,106.28
2591.00,106.28
2592.00,106.78
2592.00,106.78
2593.00,107.78
2594.00,106.40
2595.00,108.03
2596.00,108.78
2597.00,107.78
2598.00,108.28
2599.00,108.28
2600.00,108.90
2601.00,108.15
2602.00,108.28
2603.00,109.53
2604.00,108.65
2605.00,109.28
2605.00,109.28
2606.00,110.40
2607.00,108.15
2608.00,110.53
2609.00,111.28
2610.00,108.90
2611.00,108.90
2612.00,110.15
2613.00,111.90
2614.00,110.90
2615.00,110.78
2616.00,112.15
2617.00,110.90
2618.00,110.90
2618.00,110.90
2619.00,112.28
2620.00,110.90
2621.00,112.78
2622.00,112.78
2623.00,112.65
2624.00,112.15
2625.00,112.90
2626.00,113.65
2627.00,112.90
2628.00,114.15
2629.00,114.90
2630.00,114.15
2631.00,114.15
2631.00,114.28
2632.00,114.90
2633.00,114.15
2634.00,114.15
2635.00,115.90
2636.00,114.78
2637.00,114.53
2638.00,116.40
2639.00,115.90
2640.00,115.40
2641.00,116.40
2642.00,116.78
2643.00,116.78
2644.00,116.03
2644.00,117.28
2645.00,117.53
2646.00,117.53
2647.00,116.28
2648.00,117.90
2649.00,117.28
2650.00,116.40
2651.00,118.15
2652.00,118.40
2653.00,117.90
2654.00,117.90
2655.00,118.78
2656.00,118.90
2657.00,118.53
2657.00,119.40
2658.00,119.40
2659.00,120.03
2660.00,119.28
2661.00,120.15
2662.00,120.15
2663.00,119.78
2664.00,121.03
2665.00,121.40
2666.00,121.40
2667.00,120.65
2668.00,121.28
2669.00,121.53
2670.00,121.78
2670.00,121.78
2671.00,121.90
2672.00,121.90
2673.00,122.15
2674.00,123.15
2675.00,122.53
2676.00,122.78
2677.00,124.28
2678.00,124.28
2679.00,123.15
2680.00,122.78
2681.00,124.03
2682.00,123.28
2683.00,123.53
2683.00,123.53
2684.00,125.03
2685.00,124.03
2686.00,124.78
2687.00,126.03
2688.00,125.28
2689.00,125.65
2690.00,125.65
2691.00,126.65
2692.00,125.78
2693.00,125.78
2694.00,127.15
2695.00,126.28
2696.00,126.78
2696.00,126.78
2697.00,127.90
2698.00,126.28
2699.00,128.53
2700.00,128.53
2701.00,127.40
2702.00,127.40
2703.00,128.40
2704.00,129.03
2705.00,128.03
2706.00,128.40
2707.00,129.78
2708.00,129.15
2709.00,129.65
2709.00,129.65
2710.00,130.15
2711.00,128.28
2712.00,130.65
2713.00,130.78
2714.00,130.78
2715.00,129.15
2716.00,130.90
2717.00,131.40
2718.00,130.78
2719.00,131.03
2720.00,132.53
2721.00,132.28
2722.00,132.28
2722.00,132.03
2723.00,133.15
2724.00,131.90
2725.00,133.90
2726.00,133.90
2727.00,133.03
2728.00,132.53
2729.00,134.28
2730.00,134.15
2731.00,134.03
2732.00,134.78
2733.00,135.53
2734.00,135.53
2735.00,135.03
2735.00,135.03
2736.00,135.78
2737.00,135.28
2738.00,135.28
2739.00,136.40
2740.00,135.65
2741.00,135.65
2742.00,137.15
2743.00,136.90
2744.00,136.15
2745.00,137.40
2746.00,137.40
2747.00,137.90
2748.00,136.78
2748.00,138.15
2749.00,139.03
2750.00,139.03
2751.00,137.53
2752.00,139.40
2753.00,139.28
2754.00,138.40
2755.00,139.78
2756.00,140.40
2757.00,139.53
2758.00,139.53
2759.00,140.15
2760.00,140.40
2761.00,140.28
2761.00,140.90
2762.00,140.90
2763.00,141.40
2764.00,141.28
2765.00,142.03
2766.00,142.03
2767.00,141.15
2768.00,143.03
2769.00,142.65
2770.00,142.65
2771.00,142.03
2772.00,143.15
2773.00,143.03
2774.00,143.03
2774.00,143.03
2775.00,143.65
2776.00,143.28
2777.00,144.15
2778.00,145.03
2779.00,144.15
2780.00,144.53
2781.00,146.40
2782.00,146.40
2783.00,145.03
2784.00,145.15
2785.00,146.53
2786.00,146.15
2787.00,146.03
2787.00,146.03
2788.00,147.28
2789.00,146.28
2790.00,147.40
2791.00,148.03
2792.00,147.65
2793.00,148.15
2794.00,148.15
2795.00,149.28
2796.00,148.40
2797.00,148.65
2798.00,150.03
2799.00,149.15
2800.00,149.53
2800.00,149.53
2801.00,150.15
2802.00,148.65
2803.00,150.53
2804.00,151.03
2805.00,151.03
2806.00,149.65
2807.00,150.78
2808.00,151.15
2809.00,150.78
2810.00,151.65
2811.00,152.53
2812.00,151.78
2813.00,152.90
2813.00,152.90
2814.00,153.15
2815.00,151.65
2816.00,154.15
2817.00,154.15
2818.00,153.78
2819.00,152.28
2820.00,154.28
2821.00,154.53
2822.00,154.03
2823.00,154.90
2824.00,155.65
2825.00,155.15
2826.00,155.15
2826.00,155.65
2827.00,156.28
2828.00,155.28
2829.00,155.28
2830.00,157.78
2831.00,156.78
2832.00,156.03
2833.00,157.15
2834.00,157.40
2835.00,157.03
2836.00,158.28
2837.00,158.65
2838.00,158.65
2839.00,158.03
2840.00,158.28
2840.00,159.15
2841.00,159.15
2842.00,159.03
2843.00,158.90
2844.00,160.90
2845.00,159.28
2846.00,159.90
2847.00,161.28
2848.00,160.65
2849.00,160.65
2850.00,160.03
2851.00,161.90
2852.00,161.28
2853.00,161.28
2853.00,161.28
2854.00,162.78
2855.00,162.15
2856.00,162.40
2857.00,163.78
2858.00,163.03
2859.00,163.53
2860.00,165.15
2861.00,165.15
2862.00,164.28
2863.00,163.40
2864.00,164.65
2865.00,164.90
2866.00,164.28
2866.00,164.28
2867.00,165.28
2868.00,165.03
2869.00,165.78
2870.00,166.65
2871.00,165.90
2872.00,166.53
2873.00,166.53
2874.00,167.53
2875.00,166.78
2876.00,167.28
2877.00,168.03
2878.00,167.90
2879.00,168.03
2879.00,168.03
2880.00,169.15
2881.00,167.53
2882.00,169.53
2883.00,170.28
2884.00,168.65
2885.00,168.65
2886.00,170.65
2887.00,170.78
2888.00,169.90
2889.00,171.28
2890.00,172.15
2891.00,171.65
2892.00,171.90
2892.00,171.90
2893.00,173.03
2894.00,171.15
2895.00,172.78
2896.00,173.78
2897.00,173.78
2898.00,172.03
2899.00,173.03
2900.00,174.53
2901.00,173.53
2902.00,174.03
2903.00,175.28
2904.00,175.03
2905.00,175.03
2905.00,175.03
2906.00,176.15
2907.00,175.28
2908.00,176.28
2909.00,176.28
2910.00,176.40
2911.00,175.78
2912.00,176.90
2913.00,177.40
2914.00,177.03
2915.00,178.15
2916.00,178.78
2917.00,178.78
2918.00,178.40
2918.00,179.03
2919.00,179.28
2920.00,178.90
2921.00,178.90
2922.00,181.03
