Step (steps),Load (N)
1247.4721380000008,-0.037501144444104795
1250.3920020000007,0.20625629444257984
1253.3270880000007,0.21875667592394857
1256.2866180000008,0.025000762962736067
1259.2120740000007,0.13750419629505323
1262.1511960000007,0.13125400555436956
1265.0891340000007,0.26250801110873845
1268.0232940000008,0.3375102999969487
1270.9465280000009,0.3562608722190018
1273.867428000001,0.35001068147831743
1276.790070000001,0.20625629444257984
1279.707194000001,0.38126163518173783
1282.635836000001,0.2812585833307908
1285.554736000001,0.41876277962584335
1288.4751560000009,0.18125553147984308
1291.3945760000008,0.11250343333231577
1294.314292000001,0.13750419629505323
1297.2356000000009,0.17500534073915872
1300.1545760000008,0.2687582018494221
1303.0831420000009,0.07500228888821098
1306.007192000001,0.0
1308.965276000001,0.1437543870357376
1311.894734000001,0.18125553147984308
1314.8451880000011,0.16875514999847435
1318.0383400000012,0.20000610370189548
1321.3557820000012,0.0
1324.6601160000012,0.06250190740684225
1328.0093360000012,0.05625171666615858
1331.4065900000012,0.025000762962736067
1335.140872000001,0.18750572222052744
1338.393502000001,0.27500839259010645
1341.545358000001,0.5562669759208966
1344.724842000001,0.2312570574053173
1347.828072000001,0.006250190740685058
1350.974780000001,0.20625629444257984
1354.1444860000008,0.5125156407361067
1357.3436000000008,0.6812707907345811
1360.6312660000008,0.6312692648091068
1363.8984160000007,0.38126163518173783
1367.1154920000006,0.17500534073915872
1370.3431600000006,0.23750724814600097
1374.6755320000007,0.4750144962920012
1378.6426560000007,0.7875240333262125
1383.1654300000007,0.3375102999969487
1386.9073400000007,0.031250953703421125
1390.2972240000006,0.08125247962889603
1393.6475560000006,0.21875667592394857
1398.1252560000005,0.5125156407361067
1402.9101300000004,0.1250038148136852
1406.5249720000004,0.04375133518478985
1410.2522900000004,0.06875209814752731
1414.2694120000003,0.037501144444104795
1418.5097880000003,0.18125553147984308
1423.3454020000004,-0.012500381481368728
1426.8496520000003,0.04375133518478985
1430.3804220000004,0.17500534073915872
1434.6350180000004,0.16875514999847435
1438.1261600000005,-0.09375286111026337
1441.6512260000004,-0.025000762962737455
1445.0227780000005,0.05000152592547352
1448.9998660000006,0.2687582018494221
1452.8297360000006,0.23750724814600097
1456.7069740000006,0.21875667592394857
1460.6675080000007,0.04375133518478985
1464.5375240000008,0.3750114444410535
1468.4464660000008,0.3250099185155807
1472.360778000001,0.24375743888668533
1476.3452360000008,0.2812585833307908
1480.2357700000007,0.3750114444410535
1484.1548600000008,0.20625629444257984
1488.1481320000007,0.2812585833307908
1492.1743660000006,0.05000152592547352
1496.0587160000007,-0.05625171666615719
1499.9660640000006,0.15625476851710632
1503.9306700000006,0.08125247962889603
1508.7259900000006,0.10000305185094704
1514.8783380000007,0.27500839259010645
1519.3183720000006,0.1437543870357376
1523.7867760000006,0.34376049073763304
1529.7639060000006,0.30000915555284324
1533.7233660000006,0.27500839259010645
1537.1711740000005,0.3250099185155807
1540.7608680000005,0.65001983703116
1545.2117160000005,0.49376506851405366
1549.7784880000004,0.41251258888515896
1553.6735780000004,0.46251411481063254
1557.3817860000004,0.6312692648091068
1561.7461940000003,0.24375743888668533
1566.3044840000002,-0.012500381481368728
1569.7234040000003,0.16875514999847435
1573.0880320000003,0.43751335184789575
1576.5495060000003,-0.018750572222052397
1580.5587420000004,-0.15625476851710562
1584.5064960000004,0.09375286111026337
1588.3608480000005,0.13750419629505323
1592.4468580000005,-0.15625476851710562
1596.3858340000004,-0.08750267036957832
1599.5991700000004,-0.00625019074068367
1602.6663260000007,0.025000762962736067
1605.7113340000005,0.1062532425916321
1608.7428600000005,0.1937559129612118
1611.7692760000004,0.2687582018494221
1614.8029140000006,0.16250495925779068
1617.8224780000005,0.13125400555436956
1620.8441920000005,0.18125553147984308
1623.8777560000005,0.20000610370189548
1626.9008000000006,0.2687582018494221
1629.9214400000003,0.11875362407300083
1632.9395960000006,0.1937559129612118
1636.1600060000005,0.35001068147831743
1639.5484460000007,0.23750724814600097
1642.7962260000004,0.18125553147984308
1645.8957120000005,0.1937559129612118
1648.9480900000003,0.16250495925779068
1651.9915060000005,0.20000610370189548
1655.0304040000003,0.3125095370342119
1658.0682260000008,0.1250038148136852
1661.1145300000003,0.05000152592547352
1664.2547200000006,0.2125064851832642
1667.2928760000004,0.26250801110873845
1670.3268100000007,0.1062532425916321
1673.3580780000007,0.13750419629505323
1676.3912720000008,0.22500686666463293
1679.4235760000006,0.1437543870357376
1682.4680300000007,0.2937589648121596
1685.5211100000008,0.9562791833246869
1688.5806360000008,1.4500442518387404
1691.6144220000006,-0.050001525925472134
1694.6477640000007,-0.7000213629566321
1697.6838100000004,-0.5125156407361053
1700.7284480000005,0.13125400555436956
1703.8711920000007,0.48751487777337
1706.928348000001,0.36876125370036983
1709.962912000001,0.34376049073763304
1712.992366000001,0.4687643055513169
1716.0265960000008,1.4750450148014773
1719.1339360000009,1.4937955870235302
1722.2619400000005,0.4750144962920012
1725.3305400000008,-0.6312692648091062
1728.3823260000008,-0.11250343333231438
1731.4233340000008,0.42501297036652774
1734.4637120000004,0.8187749870296336
1737.5038320000006,0.27500839259010645
1740.5500980000006,0.3250099185155807
1743.5833660000003,0.7125217444380022
1746.6142640000005,1.1062837611011087
1749.6490860000006,0.06875209814752731
1752.6746140000005,-0.47501449629200054
1755.6976220000004,-0.23750724814600027
1758.7225560000004,0.06250190740684225
1761.7539720000004,0.22500686666463293
1764.7891660000007,0.006250190740685058
1767.8151740000003,0.006250190740685058
1770.8448120000003,0.10000305185094704
1773.8702280000005,0.30000915555284324
1776.8953480000005,0.11875362407300083
1779.9170980000006,-0.08750267036957832
1782.9587360000005,0.2937589648121596
1786.0173360000003,0.41251258888515896
1789.0668620000006,0.18125553147984308
1792.1004260000007,-0.1437543870357369
1795.1262500000005,0.08125247962889603
1798.1559240000006,0.3250099185155807
1801.2698560000003,0.4000122074037903
1804.5211160000003,-0.04375133518478985
1807.8311900000006,-0.24375743888668394
1811.4664000000005,0.25000762962736967
1814.9262080000008,0.5687673574022646
1819.1526940000006,-0.6375194555497898
1822.5826160000008,-0.11250343333231438
1825.7448040000006,0.27500839259010645
1828.9699540000004,0.4437635425885801
1832.2004000000006,0.025000762962736067
1835.3909220000005,-0.050001525925472134
1838.4966680000005,0.5562669759208966
1841.6678200000006,0.7687734611041601
1844.8776000000005,0.3937620166631066
1848.2954840000004,0.13750419629505323
1851.5375240000005,0.41876277962584335
1854.7725620000006,0.18750572222052744
1857.9658600000005,0.11250343333231577
1861.1502340000004,0.025000762962736067
1865.9295540000005,-0.06250190740684086
1871.0625280000006,0.5937681203650014
1876.0166940000004,-0.1250038148136831
1880.3861760000007,0.25625782036805406
1883.6696560000007,0.6187688833277388
1886.8080320000008,0.21875667592394857
1890.1354000000008,0.09375286111026337
1894.213374000001,0.6187688833277388
1898.912178000001,0.3375102999969487
1902.4140580000008,0.16250495925779068
1905.5671360000008,0.25625782036805406
1908.624256000001,0.6437696462904756
1912.0713240000007,0.7875240333262125
1915.600834000001,0.35001068147831743
1918.924832000001,0.08750267036957832
1922.0886140000011,0.26250801110873845
1925.1681020000015,0.8000244148075812
1928.210184000001,0.7500228888821077
1931.2451920000012,0.4062623981444746
1934.2746460000012,0.10000305185094704
1937.2985800000013,0.500015259254738
1940.3258860000012,0.60626850184637
1943.4298160000012,0.25625782036805406
1946.8132940000012,-0.11875362407299944
1950.226772000001,0.06875209814752731
1953.334370000001,-0.025000762962737455
1956.3828220000012,0.15000457777642195
1959.418424000001,-0.1625049592577893
1962.4608380000013,0.012500381481368728
1965.567140000001,0.13125400555436956
1968.6034820000011,0.16250495925779068
1971.628454000001,0.3250099185155807
1974.651092000001,0.1062532425916321
1977.711804000001,0.08750267036957832
1980.853474000001,0.36876125370036983
1983.932814000001,0.41251258888515896
1986.9737860000007,-0.1812555314798417
1990.011534000001,0.1062532425916321
1993.034840000001,0.1250038148136852
1996.0608480000008,0.17500534073915872
1999.0852280000008,0.08750267036957832
2002.112644000001,0.0
2005.1476140000009,0.1437543870357376
2008.171290000001,0.16250495925779068
2011.201002000001,0.09375286111026337
2014.297526000001,-0.031250953703421125
2017.322572000001,0.13750419629505323
2020.345136000001,0.15000457777642195
2023.467994000001,0.18750572222052744
2026.506928000001,0.24375743888668533
2029.5327520000012,0.17500534073915872
2032.553316000001,0.25625782036805406
2035.5745100000008,0.30000915555284324
2038.5985560000008,0.7812738425855288
2041.638600000001,1.0437818536942665
2044.684238000001,0.6000183111056857
2047.7195800000009,-0.1812555314798417
2050.749032000001,-0.36251106295968477
2053.778078000001,-0.2500076296273676
2056.8016060000014,0.5375164036988435
2059.8251320000013,1.2437879573961605
2062.8551400000015,1.8000549333170572
2065.8892980000014,0.4750144962920012
2068.920268000001,-0.3937620166631059
2071.9479440000014,-0.4062623981444746
2074.9737300000015,0.1250038148136852
2078.0521080000017,1.3500411999877928
2081.1291880000017,1.4750450148014773
2084.1809740000017,1.0687826166570034
2087.2168340000017,0.2875087740714752
2090.2443620000017,-0.5500167851802116
2093.2707400000018,-0.09375286111026337
2096.2967120000017,0.60626850184637
2099.3204620000015,1.1937864314706872
2102.4179480000016,0.65001983703116
2105.4614760000018,-0.06875209814752592
2108.4954460000017,-0.49376506851405433
2111.5230840000017,0.1937559129612118
2114.9073400000016,0.25000762962736967
2118.0886400000018,0.46251411481063254
2121.3493820000017,0.4312631611072114
2124.4323140000015,0.08750267036957832
2127.4863580000015,-0.15000457777642057
2130.5376620000015,-0.08750267036957832
2133.5834120000018,0.8187749870296336
2136.626196000002,0.6687704092532123
2139.664686000002,0.49376506851405366
2142.705324000002,-0.25625782036805267
2145.743628000002,0.20625629444257984
2148.774008000002,0.3062593462935276
2151.805608000002,0.30000915555284324
2154.833728000002,0.1062532425916321
2157.8673660000018,0.6687704092532123
2160.9163000000017,0.7875240333262125
2163.985232000002,0.18750572222052744
2167.034352000002,0.8000244148075812
2170.076100000002,-0.16875514999847435
2173.182810000002,-0.7000213629566321
2176.214818000002,-0.38751182592242084
2179.2480120000023,1.0250312814722133
2182.2870200000025,0.1437543870357376
2185.3265460000025,-0.07500228888820959
2188.3561480000026,0.06250190740684225
2191.3927860000026,0.8187749870296336
2194.424312000003,0.2937589648121596
2197.453950000003,-0.17500534073915663
2200.5061800000026,0.5500167851802122
2203.5506340000024,0.4750144962920012
2206.5903460000022,0.23750724814600097
2209.621612000002,0.05000152592547352
2212.6476960000023,0.25625782036805406
2215.676482000002,0.16875514999847435
2218.706008000002,0.6375194555497912
2221.804978000002,0.9937803277687923
2224.8478360000017,0.2687582018494221
2227.879696000002,-0.10000305185094704
2230.9071120000017,0.037501144444104795
2233.9403420000017,0.27500839259010645
2236.968350000002,0.2312570574053173
2239.993580000002,0.26250801110873845
2243.024180000002,0.08750267036957832
2246.053708000002,-0.11250343333231438
2249.1571580000023,-0.2875087740714738
2252.187388000002,-0.13750419629505184
2255.212210000002,0.05625171666615858
2258.281106000002,0.5312662129581591
2261.3643720000023,0.6937711722159491
2264.405046000002,0.2125064851832642
2267.434238000002,-0.11250343333231438
2270.461728000002,0.1937559129612118
2273.487144000002,0.30000915555284324
2276.510004000002,0.21875667592394857
2279.535678000002,0.35001068147831743
2282.571056000002,0.13750419629505323
2285.602620000002,0.25000762962736967
2288.629776000002,0.5187658314767911
2291.651858000002,0.20000610370189548
2294.679644000002,0.1937559129612118
2297.703652000002,0.17500534073915872
2300.741252000002,0.41876277962584335
2304.0177340000023,0.15000457777642195
2307.3962120000024,-0.15000457777642057
2310.8223160000025,0.2125064851832642
2314.3355300000026,0.5937681203650014
2317.7750440000027,0.2812585833307908
2321.1812980000027,-0.21250648518326282
2324.520406000003,-0.29375896481215885
2327.6548540000026,0.13750419629505323
2330.854894000003,0.15625476851710632
2334.003528000003,0.16250495925779068
2337.106830000003,0.012500381481368728
2340.288758000003,0.025000762962736067
2343.528130000003,0.13750419629505323
2346.719168000003,0.18125553147984308
2349.870358000003,-0.05625171666615719
2353.159876000003,0.2125064851832642
2356.422616000003,0.2875087740714752
2359.619730000003,0.13750419629505323
2364.548710000003,-0.09375286111026337
2369.0799620000034,0.2812585833307908
2373.4785900000034,0.15625476851710632
2376.7514420000034,-0.037501144444104795
2379.8359300000034,0.018750572222053785
2382.8948260000034,0.21875667592394857
2386.2503780000034,0.15625476851710632
2390.9775140000033,-0.21875667592394787
2396.1905960000036,0.15625476851710632
2399.9324680000036,0.46251411481063254
2403.1750620000034,0.08125247962889603
2406.2758820000035,0.012500381481368728
2409.3365180000037,0.35001068147831743
2412.4480040000035,0.4500137333292645
2415.5991200000035,0.46251411481063254
2418.7798260000036,0.4812646870326856
2422.4038520000036,0.9375286111026344
2425.6375560000038,1.1562852870265823
2428.707896000004,0.05000152592547352
2431.755866000004,-0.33126010925626365
2434.7955040000043,-0.2312570574053166
2437.825808000004,0.2875087740714752
2440.8622220000043,0.6875209814752654
2443.916674000004,1.2250373851741083
2447.016642000004,1.5875484481337936
2450.1291660000043,0.25000762962736967
2453.1902100000043,-0.19375591296121042
2456.2575500000044,-0.2000061037018941
2459.3130760000045,0.2125064851832642
2462.3626020000042,0.8500259407330555
2465.410460000004,1.3125400555436872
2468.442838000004,1.3875423444318982
2471.472514000004,-0.2812585833307901
2474.496596000004,-0.6312692648091062
2477.5218260000042,-0.25625782036805267
2480.616758000004,0.500015259254738
2483.673764000004,0.6750205999938967
2486.704292000004,0.5687673574022646
2489.732558000004,0.4500137333292645
2492.758234000004,0.2875087740714752
2495.782982000004,-0.2687582018494214
2498.803768000004,-0.09375286111026337
2501.830258000004,0.23750724814600097
2504.860006000004,0.34376049073763304
2507.880570000004,-0.00625019074068367
2510.906764000004,-0.018750572222052397
2513.925772000004,0.2687582018494221
2516.946558000004,0.27500839259010645
2520.046194000004,0.1250038148136852
2523.2493060000043,-0.21875667592394787
2526.3062400000044,-0.18750572222052536
2529.3432840000046,0.06875209814752731
2532.3773660000047,0.23750724814600097
2535.4061520000046,0.23750724814600097
2538.4326420000048,0.2937589648121596
2541.4819440000047,0.4500137333292645
2544.5289520000047,0.18750572222052744
2547.5642180000045,0.11250343333231577
2550.6023740000046,-0.06875209814752592
2553.6330500000045,-0.06875209814752592
2556.6654640000042,0.05000152592547352
2559.693362000004,0.18125553147984308
2562.731518000004,0.22500686666463293
2565.766376000004,0.18125553147984308
2568.795608000004,0.3875118259224222
2571.822504000004,0.43751335184789575
2574.8442540000037,-0.06875209814752592
2577.868854000004,0.012500381481368728
2580.897196000004,0.42501297036652774
